updated,open,high,low,close,average,volume
2016-12-16,775.21,783.94,773.31,782.05,778.625,27607
2016-12-15,776.5,780.27,773.12,775.21,776.695,26224
2016-12-14,778.74,780.77,771.01,776.5,775.89,24782
2016-12-13,778.47,790.33,767.77,778.74,779.05,33108
2016-12-12,767.91,781.26,767.86,778.47,774.56,28759
2016-12-11,774.0,774.16,763.0,767.91,768.58,17140
2016-12-10,770.48,776.96,769.19,774.0,773.075,18017
2016-12-09,768.49,773.48,765.03,770.48,769.255,24176
2016-12-08,765.56,773.41,761.17,768.49,767.29,28780
2016-12-07,758.21,769.02,754.27,765.56,761.645,34864
2016-12-06,754.34,762.48,750.91,758.21,756.695,33430
2016-12-05,766.39,769.18,746.01,754.34,757.595,51164
2016-12-04,764.24,769.23,758.8,766.39,764.015,19163
2016-12-03,770.94,772.32,755.81,764.24,764.065,38445
2016-12-02,752.63,779.02,752.25,770.94,765.635,63217
2016-12-01,742.49,755.48,741.08,752.63,748.28,54029
2016-11-30,732.56,745.39,730.57,742.49,737.98,39277
2016-11-29,733.3,737.04,727.78,732.56,732.41,32567
2016-11-28,729.42,738.1,727.74,733.3,732.92,34117
2016-11-27,734.14,738.29,727.11,729.42,732.7,21354
2016-11-26,740.39,740.96,725.62,734.14,733.29,22578
2016-11-25,735.31,741.25,728.97,740.39,735.11,28846
2016-11-24,741.07,744.24,726.19,735.31,735.215,37239
2016-11-23,749.34,750.93,731.34,741.07,741.135,37869
2016-11-22,736.19,754.01,730.62,749.34,742.315,44441
2016-11-21,728.51,744.33,726.55,736.19,735.44,32508
2016-11-20,747.89,752.26,712.77,728.51,732.515,47423
2016-11-19,746.96,755.34,737.44,747.89,746.39,25625
2016-11-18,737.53,751.43,730.95,746.96,741.19,39708
2016-11-17,740.28,751.91,730.08,737.53,740.995,62772
2016-11-16,711.1,745.98,708.14,740.28,727.06,79569
2016-11-15,704.56,716.93,697.91,711.1,707.42,41401
2016-11-14,701.97,708.03,696.11,704.56,702.07,37752
2016-11-13,704.27,705.61,685.01,701.97,695.31,36136
2016-11-12,714.97,717.37,701.08,704.27,709.225,27601
2016-11-11,714.57,719.79,711.67,714.97,715.73,25583
2016-11-10,721.42,723.02,707.31,714.57,715.165,33327
2016-11-09,710.9,741.23,707.13,721.42,724.18,70698
2016-11-08,705.4,714.63,700.96,710.9,707.795,39732
2016-11-07,709.91,711.66,698.35,705.4,705.005,30743
2016-11-06,702.11,714.13,697.63,709.91,705.88,25809
2016-11-05,702.08,706.38,694.03,702.11,700.205,22018
2016-11-04,684.87,706.64,681.27,702.08,693.955,48235
2016-11-03,733.51,744.43,670.4,684.87,707.415,96409
2016-11-02,726.76,735.78,718.14,733.51,726.96,39043
2016-11-01,698.67,734.36,695.2,726.76,714.78,68064
2016-10-31,697.27,707.21,682.17,698.67,694.69,38046
2016-10-30,714.95,714.91,689.51,697.27,702.21,39328
2016-10-29,686.24,720.19,685.22,714.95,702.705,54028
2016-10-28,682.3,688.43,678.63,686.24,683.53,38968
2016-10-27,674.67,687.88,672.26,682.3,680.07,46557
2016-10-26,651.0,678.39,651.39,674.67,664.89,47670
2016-10-25,650.49,662.54,647.65,651.0,655.095,36742
2016-10-24,653.03,654.32,645.68,650.49,650.0,33243
2016-10-23,655.48,661.2,648.78,653.03,654.99,21907
2016-10-22,630.45,659.89,629.72,655.48,644.805,37097
2016-10-21,628.34,633.26,627.58,630.45,630.42,28087
2016-10-20,629.06,630.83,625.48,628.34,628.155,20943
2016-10-19,635.34,637.27,624.09,629.06,630.68,35289
2016-10-18,637.37,639.34,632.23,635.34,635.785,24598
2016-10-17,640.12,641.29,634.89,637.37,638.09,27691
2016-10-16,637.03,642.18,636.39,640.12,639.285,12886
2016-10-15,637.92,641.4,635.06,637.03,638.23,12381
2016-10-14,635.6,640.46,630.66,637.92,635.56,31421
2016-10-13,635.99,639.52,632.25,635.6,635.885,25614
2016-10-12,640.45,642.51,632.19,635.99,637.35,26952
2016-10-11,617.29,642.35,615.6,640.45,628.975,55765
2016-10-10,615.77,618.81,612.76,617.29,615.785,25230
2016-10-09,617.65,618.35,613.01,615.77,615.68,13430
2016-10-08,616.03,619.56,614.88,617.65,617.22,13620
2016-10-07,610.97,619.43,609.12,616.03,614.275,32725
2016-10-06,611.82,612.68,608.54,610.97,610.61,21625
2016-10-05,608.96,613.65,607.98,611.82,610.815,23401
2016-10-04,611.6,612.68,606.5,608.96,609.59,24993
2016-10-03,610.69,613.2,608.47,611.6,610.835,21946
2016-10-02,613.41,614.21,607.67,610.69,610.94,16534
2016-10-01,608.14,615.0,607.07,613.41,611.035,16932
2016-09-30,604.7,608.78,602.25,608.14,605.515,23952
2016-09-29,604.67,607.23,602.01,604.7,604.62,25321
2016-09-28,605.47,606.9,602.62,604.67,604.76,18936
2016-09-27,606.54,608.97,601.73,605.47,605.35,25546
2016-09-26,601.49,608.46,598.17,606.54,603.315,27504
2016-09-25,602.59,604.87,598.35,601.49,601.61,13278
2016-09-24,602.92,605.92,600.5,602.59,603.21,13472
2016-09-23,595.63,603.7,594.11,602.92,598.905,25921
2016-09-22,597.16,599.78,592.83,595.63,596.305,22441
2016-09-21,609.24,608.82,591.69,597.16,600.255,36862
2016-09-20,609.85,611.27,605.93,609.24,608.6,22607
2016-09-19,610.7,612.41,606.99,609.85,609.7,21236
2016-09-18,607.08,612.38,605.22,610.7,608.8,16329
2016-09-17,607.78,609.61,604.52,607.08,607.065,15894
2016-09-16,608.11,610.36,605.15,607.78,607.755,21847
2016-09-15,609.54,610.73,605.1,608.11,607.915,22687
2016-09-14,608.61,612.16,606.39,609.54,609.275,24244
2016-09-13,607.98,612.03,604.87,608.61,608.45,27515
2016-09-12,605.61,610.62,603.03,607.98,606.825,27944
2016-09-11,624.52,630.77,592.79,605.61,611.78,36543
2016-09-10,623.16,627.45,621.07,624.52,624.26,15279
2016-09-09,625.57,627.58,617.32,623.16,622.45,28333
2016-09-08,613.21,629.3,611.25,625.57,620.275,36328
2016-09-07,610.44,616.48,606.24,613.21,611.36,30033
2016-09-06,605.76,611.95,603.55,610.44,607.75,24324
2016-09-05,609.55,610.61,598.77,605.76,604.69,25286
2016-09-04,598.84,615.2,590.78,609.55,602.99,30690
2016-09-03,575.29,604.97,572.64,598.84,588.805,35699
2016-09-02,571.99,577.6,569.3,575.29,573.45,26612
2016-09-01,573.88,704.97,569.37,571.99,637.17,25872
2016-08-31,577.32,578.25,571.69,573.88,574.97,24933
2016-08-30,574.23,579.94,572.51,577.32,576.225,27480
2016-08-29,574.98,578.61,571.38,574.23,574.995,23862
2016-08-28,570.35,576.32,569.21,574.98,572.765,12824
2016-08-27,579.37,580.41,567.25,570.35,573.83,18686
2016-08-26,577.96,582.73,575.83,579.37,579.28,21168
2016-08-25,579.66,580.71,570.81,577.96,575.76,32733
2016-08-24,583.56,584.47,576.82,579.66,580.645,28057
2016-08-23,587.47,589.87,578.61,583.56,584.24,32082
2016-08-22,580.66,591.9,577.13,587.47,584.515,33558
2016-08-21,582.61,585.32,577.84,580.66,581.58,14160
2016-08-20,574.56,583.5,572.28,582.61,577.89,23119
2016-08-19,573.39,577.86,566.25,574.56,572.055,25530
2016-08-18,572.34,579.53,570.83,573.39,575.18,30389
2016-08-17,580.19,581.1,568.66,572.34,574.88,32760
2016-08-16,566.95,583.38,563.38,580.19,573.38,37689
2016-08-15,569.06,574.97,559.28,566.95,567.125,33771
2016-08-14,584.59,585.8,559.93,569.06,572.865,33065
2016-08-13,587.14,590.07,582.81,584.59,586.44,19303
2016-08-12,587.84,591.14,582.2,587.14,586.67,25501
2016-08-11,590.94,599.15,585.39,587.84,592.27,39824
2016-08-10,585.25,600.52,580.87,590.94,590.695,49568
2016-08-09,589.24,591.2,581.1,585.25,586.15,25971
2016-08-08,590.85,594.24,585.41,589.24,589.825,24880
2016-08-07,586.45,596.01,580.87,590.85,588.44,26202
2016-08-06,574.66,596.68,565.33,586.45,581.005,25382
2016-08-05,576.22,579.97,565.81,574.66,572.89,27885
2016-08-04,566.44,584.89,559.5,576.22,572.195,44823
2016-08-03,513.43,573.06,514.09,566.44,543.575,85930
2016-08-02,607.0,613.75,471.36,513.43,542.555,130913
2016-08-01,621.87,627.89,603.55,607.0,615.72,66660
2016-07-31,654.74,654.92,621.42,621.87,638.17,62887
2016-07-30,655.43,657.55,652.06,654.74,654.805,19354
2016-07-29,654.13,657.4,650.99,655.43,654.195,27043
2016-07-28,654.54,657.96,650.81,654.13,654.385,28112
2016-07-27,654.38,659.08,646.04,654.54,652.56,29885
2016-07-26,654.0,657.76,643.49,654.38,650.625,49388
2016-07-25,659.29,662.51,651.08,654.0,656.795,34383
2016-07-24,655.16,664.21,651.03,659.29,657.62,29815
2016-07-23,651.11,658.17,647.98,655.16,653.075,29884
2016-07-22,664.62,669.44,645.69,651.11,657.565,65894
2016-07-21,664.4,666.51,657.82,664.62,662.165,32164
2016-07-20,671.1,672.29,659.51,664.4,665.9,37562
2016-07-19,670.38,673.24,663.63,671.1,668.435,30395
2016-07-18,676.33,680.42,664.61,670.38,672.515,42576
2016-07-17,660.69,680.94,660.13,676.33,670.535,46840
2016-07-16,664.2,665.41,655.72,660.69,660.565,20385
2016-07-15,657.25,667.46,656.5,664.2,661.98,35830
2016-07-14,661.15,661.88,646.31,657.25,654.095,48196
2016-07-13,670.56,672.02,656.04,661.15,664.03,62958
2016-07-12,646.71,673.19,644.56,670.56,658.875,66591
2016-07-11,647.11,657.47,639.97,646.71,648.72,45941
2016-07-10,651.83,651.98,636.8,647.11,644.39,29256
2016-07-09,662.78,663.49,620.68,651.83,642.085,96013
2016-07-08,635.25,663.43,630.17,662.78,646.8,75892
2016-07-07,672.7,676.19,604.95,635.25,640.57,153608
2016-07-06,663.67,678.39,662.24,672.7,670.315,47049
2016-07-05,675.16,679.19,657.31,663.67,668.25,54642
2016-07-04,661.64,679.03,644.04,675.16,661.535,63905
2016-07-03,698.06,701.49,644.61,661.64,673.05,99268
2016-07-02,674.57,700.46,671.46,698.06,685.96,67380
2016-07-01,670.02,685.11,661.09,674.57,673.1,92227
2016-06-30,636.54,673.04,631.24,670.02,652.14,88203
2016-06-29,644.89,645.91,621.76,636.54,633.835,80218
2016-06-28,644.66,659.27,634.26,644.89,646.765,76657
2016-06-27,625.41,650.34,615.22,644.66,632.78,99812
2016-06-26,663.52,665.19,609.9,625.41,637.545,88928
2016-06-25,656.89,688.1,640.79,663.52,664.445,100457
2016-06-24,620.84,687.39,616.41,656.89,651.9,196694
2016-06-23,590.56,629.55,539.28,620.84,584.415,261739
2016-06-22,667.38,677.8,586.6,590.56,632.2,202320
2016-06-21,733.97,732.23,626.05,667.38,679.14,248083
2016-06-20,761.04,764.6,717.41,733.97,741.005,112290
2016-06-19,753.77,765.1,740.38,761.04,752.74,60445
2016-06-18,743.9,776.04,727.13,753.77,751.585,120525
2016-06-17,761.21,771.89,704.21,743.9,738.05,215870
2016-06-16,690.77,769.73,687.43,761.21,728.58,229569
2016-06-15,685.14,695.07,670.45,690.77,682.76,78620
2016-06-14,700.07,702.52,654.69,685.14,678.605,135648
2016-06-13,666.55,718.24,652.78,700.07,685.51,216731
2016-06-12,591.6,683.85,592.79,666.55,638.32,217379
2016-06-11,577.89,592.61,576.29,591.6,584.45,42217
2016-06-10,574.69,579.26,571.14,577.89,575.2,45501
2016-06-09,580.51,580.71,569.26,574.69,574.985,48613
2016-06-08,575.58,582.44,567.78,580.51,575.11,49604
2016-06-07,583.58,591.32,543.63,575.58,567.475,84694
2016-06-06,574.91,586.73,571.67,583.58,579.2,63682
2016-06-05,571.95,583.64,567.77,574.91,575.705,64520
2016-06-04,567.03,592.68,560.87,571.95,576.775,87411
2016-06-03,537.1,573.72,534.34,567.03,554.03,106250
2016-06-02,537.4,541.55,530.47,537.1,536.01,52877
2016-06-01,528.92,542.26,521.3,537.4,531.78,72406
2016-05-31,532.26,546.92,513.15,528.92,530.035,114080
2016-05-30,516.05,544.18,512.81,532.26,528.495,77528
2016-05-29,524.22,548.04,493.22,516.05,520.63,152570
2016-05-28,474.05,531.76,467.05,524.22,499.405,150172
2016-05-27,453.3,479.22,452.71,474.05,465.965,135674
2016-05-26,449.78,454.25,447.67,453.3,450.96,37715
2016-05-25,446.11,451.21,445.35,449.78,448.28,37716
2016-05-24,443.69,447.9,442.02,446.11,444.96,33214
2016-05-23,439.62,444.99,438.24,443.69,441.615,35897
2016-05-22,443.64,444.24,436.94,439.62,440.59,28739
2016-05-21,442.11,445.24,439.73,443.64,442.485,22999
2016-05-20,442.66,447.76,435.42,442.11,441.59,48431
2016-05-19,454.22,455.19,441.12,442.66,448.155,59385
2016-05-18,453.25,456.65,452.35,454.22,454.5,32606
2016-05-17,454.87,456.3,451.71,453.25,454.005,34628
2016-05-16,458.11,459.57,450.73,454.87,455.15,36601
2016-05-15,456.44,460.28,455.0,458.11,457.64,21196
2016-05-14,455.41,457.74,453.58,456.44,455.66,20360
2016-05-13,454.43,457.22,451.49,455.41,454.355,32389
2016-05-12,452.5,455.34,448.4,454.43,451.87,49186
2016-05-11,449.36,456.15,449.59,452.5,452.87,39965
2016-05-10,460.44,462.14,446.81,449.36,454.475,59992
2016-05-09,457.87,464.18,455.38,460.44,459.78,48422
2016-05-08,458.46,460.18,454.94,457.87,457.56,27597
2016-05-07,459.56,460.61,454.6,458.46,457.605,30971
2016-05-06,448.08,461.48,445.72,459.56,453.6,68429
2016-05-05,445.8,449.19,444.35,448.08,446.77,41887
2016-05-04,450.27,450.87,444.22,445.8,447.545,39440
2016-05-03,444.18,451.54,441.55,450.27,446.545,49749
2016-05-02,452.24,453.87,440.21,444.18,447.04,73854
2016-05-01,448.53,454.21,447.52,452.24,450.865,21745
2016-04-30,454.98,456.86,446.65,448.53,451.755,35308
2016-04-29,448.48,456.31,445.22,454.98,450.765,44850
2016-04-28,447.01,450.1,433.9,448.48,442.0,81934
2016-04-27,466.0,467.87,444.62,447.01,456.245,90806
2016-04-26,461.73,468.86,459.23,466.0,464.045,67557
2016-04-25,457.56,466.23,451.79,461.73,459.01,81656
2016-04-24,450.08,461.78,447.89,457.56,454.835,74434
2016-04-23,445.28,451.48,443.07,450.08,447.275,42358
2016-04-22,449.34,450.19,441.9,445.28,446.045,49710
2016-04-21,441.16,450.8,439.53,449.34,445.165,63127
2016-04-20,434.92,442.86,432.51,441.16,437.685,74361
2016-04-19,427.69,436.07,426.84,434.92,431.455,45675
2016-04-18,426.26,429.07,424.35,427.69,426.71,32574
2016-04-17,430.05,430.62,423.79,426.26,427.205,25586
2016-04-16,428.67,432.0,426.84,430.05,429.42,29021
2016-04-15,424.02,429.49,423.25,428.67,426.37,54119
2016-04-14,423.47,425.44,421.84,424.02,423.64,30664
2016-04-13,424.74,426.58,421.41,423.47,423.995,38088
2016-04-12,421.43,426.69,420.7,424.74,423.695,57711
2016-04-11,420.25,422.35,418.11,421.43,420.23,36387
2016-04-10,418.05,421.63,416.69,420.25,419.16,23300
2016-04-09,417.69,418.85,412.39,418.05,415.62,29424
2016-04-08,420.14,423.51,415.5,417.69,419.505,46947
2016-04-07,421.26,422.03,417.94,420.14,419.985,36056
2016-04-06,422.07,422.81,419.54,421.26,421.175,32667
2016-04-05,419.33,423.67,417.95,422.07,420.81,40886
2016-04-04,419.06,420.39,416.21,419.33,418.3,33436
2016-04-03,418.51,420.18,416.95,419.06,418.565,22798
2016-04-02,415.64,420.09,415.09,418.51,417.59,31309
2016-04-01,415.66,416.86,412.79,415.64,414.825,38218
2016-03-31,412.44,417.16,411.45,415.66,414.305,41840
2016-03-30,415.0,416.22,408.4,412.44,412.31,43282
2016-03-29,422.21,424.53,406.36,415.0,415.445,69113
2016-03-28,424.57,425.36,419.7,422.21,422.53,43444
2016-03-27,416.51,427.36,415.5,424.57,421.43,61724
2016-03-26,415.71,417.71,413.93,416.51,415.82,28056
2016-03-25,414.74,417.3,412.41,415.71,414.855,34588
2016-03-24,416.98,417.68,412.88,414.74,415.28,38828
2016-03-23,416.21,419.58,414.18,416.98,416.88,40605
2016-03-22,411.11,417.94,410.78,416.21,414.36,49075
2016-03-21,411.53,413.09,407.25,411.11,410.17,43159
2016-03-20,408.69,413.45,407.24,411.53,410.345,30543
2016-03-19,408.16,410.49,402.13,408.69,406.31,36997
2016-03-18,418.16,418.58,402.48,408.16,410.53,66068
2016-03-17,415.91,419.56,415.33,418.16,417.445,43820
2016-03-16,415.13,416.95,413.32,415.91,415.135,44535
2016-03-15,414.31,417.37,412.31,415.13,414.84,48596
2016-03-14,412.41,416.08,411.19,414.31,413.635,49332
2016-03-13,410.36,415.93,409.57,412.41,412.75,34977
2016-03-12,419.11,420.67,407.03,410.36,413.85,59635
2016-03-11,415.83,422.4,415.11,419.11,418.755,60632
2016-03-10,412.76,417.48,410.27,415.83,413.875,55735
2016-03-09,411.9,414.88,408.94,412.76,411.91,50919
2016-03-08,414.87,416.72,408.42,411.9,412.57,53769
2016-03-07,405.96,416.58,401.98,414.87,409.28,61774
2016-03-06,399.0,412.02,393.09,405.96,402.555,62593
2016-03-05,409.48,410.06,386.93,399.0,398.495,129149
2016-03-04,419.56,423.39,407.2,409.48,415.295,75267
2016-03-03,425.36,425.83,414.94,419.56,420.385,78902
2016-03-02,434.04,435.91,423.85,425.36,429.88,57744
2016-03-01,436.21,439.02,428.49,434.04,433.755,67461
2016-02-29,432.47,441.32,429.83,436.21,435.575,68773
2016-02-28,431.3,435.62,421.22,432.47,428.42,50847
2016-02-27,427.32,434.14,427.3,431.3,430.72,42792
2016-02-26,423.48,427.58,419.11,427.32,423.345,53212
2016-02-25,422.72,427.18,417.51,423.48,422.345,53541
2016-02-24,419.9,425.17,410.36,422.72,417.765,66506
2016-02-23,437.79,440.76,414.36,419.9,427.56,93717
2016-02-22,437.87,440.18,431.3,437.79,435.74,56010
2016-02-21,440.06,447.61,425.47,437.87,436.54,100499
2016-02-20,419.98,442.66,419.49,440.06,431.075,111626
2016-02-19,421.4,424.26,416.36,419.98,420.31,52240
2016-02-18,417.14,425.51,414.78,421.4,420.145,77346
2016-02-17,406.42,421.45,405.05,417.14,413.25,90323
2016-02-16,401.07,409.75,398.0,406.42,403.875,68330
2016-02-15,405.5,410.85,396.56,401.07,403.705,86127
2016-02-14,390.1,405.93,390.06,405.5,397.995,73589
2016-02-13,384.04,392.57,383.31,390.1,387.94,48158
2016-02-12,379.45,386.4,379.32,384.04,382.86,53759
2016-02-11,381.88,383.23,372.75,379.45,377.99,62653
2016-02-10,375.32,385.38,374.09,381.88,379.735,97487
2016-02-09,372.63,377.59,371.42,375.32,374.505,55358
2016-02-08,377.94,380.92,372.1,372.63,376.51,62236
2016-02-07,376.68,382.61,375.28,377.94,378.945,40743
2016-02-06,386.46,386.35,372.87,376.68,379.61,78850
2016-02-05,390.65,391.15,384.48,386.46,387.815,60917
2016-02-04,368.02,391.83,368.05,390.65,379.94,101868
2016-02-03,373.92,375.89,366.2,368.02,371.045,59813
2016-02-02,372.18,376.63,371.4,373.92,374.015,50981
2016-02-01,369.84,379.78,365.27,372.18,372.525,74346
2016-01-31,377.76,380.54,366.88,369.84,373.71,39019
2016-01-30,380.29,381.75,375.04,377.76,378.395,36179
2016-01-29,379.69,385.75,363.49,380.29,374.62,138455
2016-01-28,395.02,395.42,376.71,379.69,386.065,77319
2016-01-27,389.78,397.37,389.35,395.02,393.36,43678
2016-01-26,392.76,397.74,387.9,389.78,392.82,56805
2016-01-25,402.13,403.78,386.85,392.76,395.315,67659
2016-01-24,388.61,405.4,385.53,402.13,395.465,64535
2016-01-23,382.65,395.43,380.27,388.61,387.85,61383
2016-01-22,410.24,411.49,374.9,382.65,393.195,144856
2016-01-21,414.58,423.42,403.86,410.24,413.64,89938
2016-01-20,379.46,425.72,374.05,414.58,399.885,190316
2016-01-19,384.4,386.69,375.89,379.46,381.29,66345
2016-01-18,382.47,387.29,373.21,384.4,380.25,69301
2016-01-17,385.04,390.72,377.71,382.47,384.215,66089
2016-01-16,372.26,386.72,350.39,385.04,368.555,183962
2016-01-15,429.13,430.15,364.71,372.26,397.43,268141
2016-01-14,432.18,433.74,427.01,429.13,430.375,46172
2016-01-13,445.04,443.72,420.39,432.18,432.055,92040
2016-01-12,447.72,448.41,443.14,445.04,445.775,44585
2016-01-11,446.19,451.08,441.77,447.72,446.425,56587
2016-01-10,448.31,448.88,438.62,446.19,443.75,44457
2016-01-09,452.87,454.55,444.9,448.31,449.725,39809
2016-01-08,457.05,462.92,446.51,452.87,454.715,91304
2016-01-07,430.82,457.54,428.52,457.05,443.03,130197
2016-01-06,431.2,432.11,425.0,430.82,428.555,43432
2016-01-05,433.32,435.25,428.87,431.2,432.06,45029
2016-01-04,430.7,435.26,428.6,433.32,431.93,53007
2016-01-03,433.72,434.14,423.09,430.7,428.615,54826
2016-01-02,433.99,437.43,430.73,433.72,434.08,33570
2016-01-01,429.95,437.95,425.86,433.99,431.905,46973
2015-12-31,427.15,433.12,417.14,429.95,425.13,65213
2015-12-30,431.92,435.04,420.77,427.15,427.905,68269
2015-12-29,421.76,433.56,419.3,431.92,426.43,70645
2015-12-28,422.39,429.85,417.14,421.76,423.495,68345
2015-12-27,415.37,425.51,406.09,422.39,415.8,67581
2015-12-26,454.05,456.48,400.45,415.37,428.465,208582
2015-12-25,452.98,457.44,449.52,454.05,453.48,42390
2015-12-24,442.43,460.62,441.76,452.98,451.19,79604
2015-12-23,437.03,444.78,434.28,442.43,439.53,63247
2015-12-22,437.59,443.22,433.25,437.03,438.235,65785
2015-12-21,441.78,445.54,423.99,437.59,434.765,121990
2015-12-20,461.2,462.76,431.1,441.78,446.93,121531
2015-12-19,463.18,465.99,452.33,461.2,459.16,61309
2015-12-18,455.53,466.12,453.46,463.18,459.79,83409
2015-12-17,453.98,458.44,447.29,455.53,452.865,64574
2015-12-16,462.65,465.16,437.37,453.98,451.265,185221
2015-12-15,442.0,464.23,440.72,462.65,452.475,107064
2015-12-14,434.69,449.45,428.84,442.0,439.145,218923
2015-12-13,432.29,440.97,420.76,434.69,430.865,64139
2015-12-12,449.83,467.71,403.69,432.29,435.7,211440
2015-12-11,415.49,453.37,413.72,449.83,433.545,175058
2015-12-10,416.0,420.36,409.53,415.49,414.945,71661
2015-12-09,410.67,424.58,403.26,416.0,413.92,147362
2015-12-08,394.28,411.07,388.03,410.67,399.55,74361
2015-12-07,393.38,398.74,381.69,394.28,390.215,96750
2015-12-06,386.69,402.19,382.62,393.38,392.405,131856
2015-12-05,361.67,390.28,361.5,386.69,375.89,115198
2015-12-04,360.31,363.95,354.31,361.67,359.13,60548
2015-12-03,359.98,371.37,355.47,360.31,363.42,87225
2015-12-02,361.8,363.43,347.16,359.98,355.295,92449
2015-12-01,377.97,379.02,353.66,361.8,366.34,111904
2015-11-30,370.84,382.56,367.87,377.97,375.215,129767
2015-11-29,355.83,372.84,354.55,370.84,363.695,67365
2015-11-28,359.52,360.08,350.49,355.83,355.285,56171
2015-11-27,353.74,363.9,345.15,359.52,354.525,103479
2015-11-26,327.52,368.92,327.4,353.74,348.16,211376
2015-11-25,318.35,330.04,315.69,327.52,322.865,77684
2015-11-24,322.12,323.26,315.54,318.35,319.4,50660
2015-11-23,322.78,325.0,319.89,322.12,322.445,42733
2015-11-22,324.7,326.94,319.35,322.78,323.145,36748
2015-11-21,321.12,328.42,318.37,324.7,323.395,44997
2015-11-20,324.98,327.06,309.48,321.12,318.27,109984
2015-11-19,335.92,335.64,323.36,324.98,329.5,86374
2015-11-18,333.91,337.39,329.42,335.92,333.405,78355
2015-11-17,330.21,342.91,328.15,333.91,335.53,98247
2015-11-16,317.45,332.01,314.06,330.21,323.035,87141
2015-11-15,331.77,334.78,314.16,317.45,324.47,88318
2015-11-14,333.77,369.8,326.35,331.77,348.075,71109
